"Trait","Gene","Chromosome","p.sig","Context"
"Blood Pressure","CYP17A1",10,9.17959736619578,"intron"
"Blood Pressure","CYP17A1",10,15.2700594482415,"intron"
"Blood Pressure","CYP17A1",10,12.6409260727059,"intron"
"Blood Pressure","CYP17A1",10,12.4885536789201,"intron"
"Blood Pressure","CYP17A1",10,9.26322979873365,"intron"
"Blood Pressure","CYP17A1",10,10,"intron"
"Blood Pressure","CYP17A1",10,22.6617427697537,"intron"
"Blood Pressure","CYP17A1-AS1",10,9.17959736619578,"nearGene-3"
"Blood Pressure","CYP17A1-AS1",10,8.97007105828666,"nearGene-3"
"Blood Pressure","CYP17A1-AS1",10,12.6409260727059,"nearGene-3"
"Blood Pressure","CYP17A1-AS1",10,12.4885536789201,"nearGene-3"
"Blood Pressure","CYP17A1-AS1",10,9.26322979873365,"nearGene-3"
"Blood Pressure","CYP17A1-AS1",10,15.2700594482415,"nearGene-3"
"Blood Pressure","CYP17A1-AS1",10,10,"nearGene-3"
"Blood Pressure","CYP17A1-AS1",10,22.6617427697537,"nearGene-3"
"Blood Pressure","CYP17A1",10,9.16406864886038,"intron"
"Blood Pressure","CYP17A1",10,9.00176407312171,"intron"
"Blood Pressure","CYP17A1",10,22.4975728800156,"intron"
"Blood Pressure","C10orf32",10,9.01119120393966,"intron"
"Blood Pressure","C10orf32",10,8.81871441019958,"intron"
"Blood Pressure","C10orf32",10,23.6187043769962,"intron"
"Blood Pressure","C10orf32-ASMT",10,9.01119120393966,"intron"
"Blood Pressure","C10orf32-ASMT",10,8.81871441019958,"intron"
"Blood Pressure","C10orf32-ASMT",10,23.6187043769962,"intron"
"Blood Pressure","C10orf32",10,8.72382368315669,"intron"
"Blood Pressure","C10orf32",10,16.2218487496164,"intron"
"Blood Pressure","C10orf32",10,12.2218487496164,"intron"
"Blood Pressure","C10orf32-ASMT",10,8.72382368315669,"intron"
"Blood Pressure","C10orf32-ASMT",10,16.2218487496164,"intron"
"Blood Pressure","C10orf32-ASMT",10,12.2218487496164,"intron"
"Blood Pressure","C10orf32-ASMT",10,8.397856339043,"intron"
"Blood Pressure","C10orf32-ASMT",10,22.3057458879747,"intron"
"Blood Pressure","AS3MT",10,8.62916139483094,"nearGene-5"
"Blood Pressure","C10orf32-ASMT",10,8.62916139483094,"intron"
"Blood Pressure","AS3MT",10,23.8158766457603,"intron"
"Blood Pressure","C10orf32-ASMT",10,23.8158766457603,"intron"
"Blood Pressure","AS3MT",10,7.55122674826346,"intron"
"Blood Pressure","AS3MT",10,8.97205677296919,"intron"
"Blood Pressure","AS3MT",10,13.6489643548836,"intron"
"Blood Pressure","AS3MT",10,11.9426450490831,"intron"
"Blood Pressure","AS3MT",10,11.125562332985,"intron"
"Blood Pressure","AS3MT",10,24.3784083241408,"intron"
"Blood Pressure","C10orf32-ASMT",10,7.55122674826346,"intron"
"Blood Pressure","C10orf32-ASMT",10,11.9426450490831,"intron"
"Blood Pressure","C10orf32-ASMT",10,13.6489643548836,"intron"
"Blood Pressure","C10orf32-ASMT",10,8.97205677296919,"intron"
"Blood Pressure","C10orf32-ASMT",10,11.125562332985,"intron"
"Blood Pressure","C10orf32-ASMT",10,24.3784083241408,"intron"
"Blood Pressure","AS3MT",10,8.95083103211083,"intron"
"Blood Pressure","AS3MT",10,7.73563296778841,"intron"
"Blood Pressure","AS3MT",10,12.6300651084799,"intron"
"Blood Pressure","AS3MT",10,8.99182304572357,"intron"
"Blood Pressure","AS3MT",10,10.4178512418157,"intron"
"Blood Pressure","AS3MT",10,14.137947295963,"intron"
"Blood Pressure","AS3MT",10,23.7817271464286,"intron"
"Blood Pressure","C10orf32-ASMT",10,7.73563296778841,"intron"
"Blood Pressure","C10orf32-ASMT",10,8.95083103211083,"intron"
"Blood Pressure","C10orf32-ASMT",10,8.99182304572357,"intron"
"Blood Pressure","C10orf32-ASMT",10,12.6300651084799,"intron"
"Blood Pressure","C10orf32-ASMT",10,14.137947295963,"intron"
"Blood Pressure","C10orf32-ASMT",10,10.4178512418157,"intron"
"Blood Pressure","C10orf32-ASMT",10,23.7817271464286,"intron"
"Blood Pressure","CNNM2",10,25.5557990111358,"intron"
"Blood Pressure","CNNM2",10,23.6411137955941,"intron"
"Blood Pressure","CNNM2",10,22.6118987984295,"intron"
"Blood Pressure","CNNM2",10,25.2777775360303,"intron"
"Blood Pressure","CNNM2",10,13.620705761359,"intron"
"Blood Pressure","CNNM2",10,8.74970598576212,"intron"
"Blood Pressure","CNNM2",10,12.2710046911429,"intron"
"Blood Pressure","CNNM2",10,10.6015281153226,"intron"
"Blood Pressure","CNNM2",10,24.9248181453813,"intron"
"Blood Pressure","CNNM2",10,25.1586405295451,"intron"
"Blood Pressure","CNNM2",10,25.2019020679375,"intron"
"Blood Pressure","CNNM2",10,25.3955579337393,"intron"
"Blood Pressure","CNNM2",10,7.54606428449433,"intron"
"Blood Pressure","CNNM2",10,7.5571515193994,"intron"
"Blood Pressure","CNNM2",10,23.194703083842,"intron"
"Blood Pressure","CNNM2",10,7.53473275766084,"intron"
"Blood Pressure","CNNM2",10,25.6424462802569,"intron"
"Blood Pressure","CNNM2",10,25.6258017420709,"intron"
"Blood Pressure","CNNM2",10,7.56512847262607,"intron"
"Blood Pressure","CNNM2",10,9.17483788886486,"intron"
"Blood Pressure","CNNM2",10,7.56769252664734,"intron"
"Blood Pressure","CNNM2",10,9.18538452219524,"intron"
"Blood Pressure","CNNM2",10,7.57426592613349,"intron"
"Blood Pressure","CNNM2",10,9.16880385956028,"intron"
"Blood Pressure","CNNM2",10,9.16232033794267,"intron"
"Blood Pressure","CNNM2",10,26.178028182358,"intron"
"Blood Pressure","CNNM2",10,9.24276998390604,"intron"
"Blood Pressure","CNNM2",10,21.4360445350042,"intron"
"Blood Pressure","CNNM2",10,7.53427723795026,"cds-synon"
"Blood Pressure","CNNM2",10,9.18575594791236,"cds-synon"
"Blood Pressure","CNNM2",10,26.6289321377283,"cds-synon"
"Blood Pressure","CNNM2",10,9.11555134366813,"intergenic"
"Blood Pressure","CNNM2",10,26.2955920726132,"intergenic"
"Blood Pressure","CNNM2",10,9.29854426392149,"intergenic"
"Blood Pressure","CNNM2",10,10.3957090128614,"intergenic"
"Blood Pressure","CNNM2",10,12.6250285169434,"intergenic"
"Blood Pressure","CNNM2",10,14.0369040116596,"intergenic"
"Blood Pressure","CNNM2",10,9.00959364830624,"intergenic"
"Blood Pressure","CNNM2",10,23.1549019599857,"intergenic"
"Blood Pressure","CNNM2",10,11.1549019599857,"intergenic"
"Blood Pressure","CNNM2",10,16.397940008672,"intergenic"
"Blood Pressure","CNNM2",10,10.0969100130081,"intergenic"
"Blood Pressure","CNNM2",10,25.1549019599857,"intergenic"
"Blood Pressure","CNNM2",10,7,"intergenic"
"Blood Pressure","CNNM2",10,8.52287874528034,"intergenic"
"Blood Pressure","CNNM2",10,25.5282683485199,"intergenic"
"Blood Pressure","NT5C2",10,21.9051796196452,"UTR-3"
"Blood Pressure","NT5C2",10,9.07467983647484,"intron"
"Blood Pressure","NT5C2",10,7.76445067210976,"intron"
"Blood Pressure","NT5C2",10,9.23003790767427,"intron"
"Blood Pressure","NT5C2",10,26.0511959540672,"intron"
"Blood Pressure","NT5C2",10,9.22526701372717,"intron"
"Blood Pressure","NT5C2",10,7.76452846959876,"intron"
"Blood Pressure","NT5C2",10,25.2129648179738,"intron"
"Blood Pressure","NT5C2",10,7.60977478511629,"intron"
"Blood Pressure","NT5C2",10,9.01750061419751,"intron"
"Blood Pressure","NT5C2",10,25.8588639098793,"intron"
"Blood Pressure","NT5C2",10,7.60994397487267,"intron"
"Blood Pressure","NT5C2",10,9.02263455644297,"intron"
"Blood Pressure","NT5C2",10,25.9718355805755,"intron"
"Blood Pressure","NT5C2",10,9.02131939170423,"intron"
"Blood Pressure","NT5C2",10,7.61069726732102,"intron"
"Blood Pressure","NT5C2",10,7.60790451253773,"intron"
"Blood Pressure","NT5C2",10,9.02397249542497,"intron"
"Blood Pressure","NT5C2",10,25.8181564120552,"intron"
"Blood Pressure","NT5C2",10,24.5775743236288,"intron"
"Blood Pressure","NT5C2",10,9.01526911551929,"intron"
"Blood Pressure","NT5C2",10,7.60779060927838,"intron"
"Blood Pressure","NT5C2",10,25.7569619513137,"intron"
"Blood Pressure","NT5C2",10,9.01492154553127,"intron"
"Blood Pressure","NT5C2",10,7.60632333282668,"intron"
"Blood Pressure","NT5C2",10,24.7086311495484,"intron"
"Blood Pressure","NT5C2",10,7.59787666773039,"intron"
"Blood Pressure","NT5C2",10,9.00962695807933,"intron"
"Blood Pressure","NT5C2",10,25.2790142558463,"intron"
"Blood Pressure","NT5C2",10,8.96348915457605,"intron"
"Blood Pressure","NT5C2",10,7.54958579875766,"intron"
"Blood Pressure","NT5C2",10,24.6998394630486,"intron"
"Blood Pressure","NT5C2",10,9.00872023907836,"intron"
"Blood Pressure","NT5C2",10,7.59217393127715,"intron"
"Blood Pressure","NT5C2",10,26.0797722885431,"intron"
"Blood Pressure","NT5C2",10,9.03802340239002,"intron"
"Blood Pressure","NT5C2",10,7.66007983331564,"intron"
"Blood Pressure","NT5C2",10,13.5894737685911,"intron"
"Blood Pressure","NT5C2",10,8.94677326834845,"intron"
"Blood Pressure","NT5C2",10,10.3384887853816,"intron"
"Blood Pressure","NT5C2",10,12.2467414810821,"intron"
"Blood Pressure","NT5C2",10,24.9093892921716,"intron"
"Blood Pressure","NT5C2",10,7.6056779263809,"intron"
"Blood Pressure","NT5C2",10,9.04239148236081,"intron"
"Blood Pressure","NT5C2",10,25.4854522473397,"intron"
"Blood Pressure","NT5C2",10,7.74234657174927,"intron"
"Blood Pressure","NT5C2",10,9.26551635268628,"intron"
"Blood Pressure","GSTO2",10,4.93945996938812,"splice-3"
"Blood Pressure","SORCS1",10,4.92329094699521,"UTR-3"
"Blood Pressure","SORCS1",10,7.02775614649662,"UTR-3"
"Blood Pressure","RNA5SP326",10,4.11639533907771,"intergenic"
"Blood Pressure","RBM20",10,4.51627010099998,"intron"
"Blood Pressure","RBM20",10,4.96257350205938,"intron"
"Blood Pressure","RBM20",10,4.93404701968613,"intron"
"Blood Pressure","RPS6P15",10,5.16260097565798,"intergenic"
"Blood Pressure","RPS6P15",10,4.06905178575281,"intergenic"
"Blood Pressure","RPS6P15",10,4.60052134918824,"intergenic"
"Blood Pressure","MIR4295",10,4.14175515332475,"intergenic"
"Blood Pressure","TCF7L2",10,16.0969100130081,"intron"
"Blood Pressure","TCF7L2",10,15.397940008672,"intron"
"Blood Pressure","TCF7L2",10,4.29268536641129,"intron"
"Blood Pressure","HABP2",10,4.18243463044022,"intron"
"Blood Pressure","NHLRC2",10,8.54170689855345,"intergenic"
"Blood Pressure","NHLRC2",10,10.1270532441555,"intergenic"
"Blood Pressure","ADRB1",10,8.3133434998775,"missense"
"Blood Pressure","ADRB1",10,9.18538892138294,"missense"
"Blood Pressure","GFRA1",10,4.19902830876692,"intron"
"Blood Pressure","GFRA1",10,5.09330820737546,"intron"
"Blood Pressure","GFRA1",10,5.09645277883545,"intron"
"Blood Pressure","PNLIPRP1",10,7.51365200950671,"missense"
"Blood Pressure","PNLIPRP1",10,7.03963375112676,"missense"
"Blood Pressure","PNLIPRP1",10,7.62451950490692,"missense"
"Blood Pressure","INPP5F",10,4.5676722077384,"intron"
"Blood Pressure","MCMBP",10,4.67840156953466,"intron"
"Blood Pressure","SEC23IP",10,4.33903970822392,"intron"
"Blood Pressure","ATE1",10,5.10671430915208,"missense"
"Blood Pressure","ATE1",10,5.009099470237,"missense"
"Blood Pressure","RPS26P39",10,4.62869657376827,"intergenic"
"Blood Pressure","RPS26P39",10,5.21488380497808,"intergenic"
"Blood Pressure","CHST15",10,6.30102999566398,"intergenic"
"Blood Pressure","CTBP2",10,4.12499664639996,"intron"
"Blood Pressure","ADAM12",10,4.20880075350112,"intron"
"Blood Pressure","C10orf90",10,4.14709324120305,"intergenic"
"Blood Pressure","LINC01163",10,4.66454209931062,"intergenic"
"Blood Pressure","LINC01163",10,4.61083391563547,"intergenic"
"Blood Pressure","LINC00959",10,4.65521487736734,"intron"
"Blood Pressure","LOC102724883",10,4.65521487736734,"nearGene-5"
"Blood Pressure","GLRX3",10,4.04440844959428,"intergenic"
"Blood Pressure","JAKMIP3",10,4.52681667505733,"intron"
"Blood Pressure","KCNQ1",11,6,"intron"
"Blood Pressure","KCNQ1OT1",11,6,"ncRNA"
"Blood Pressure","OR52K1",11,5.69897000433602,"intergenic"
"Blood Pressure","OR51E1",11,5.13903892104634,"intron"
"Blood Pressure","OR51H1",11,6.15490195998574,"intergenic"
"Blood Pressure","OR51L1",11,4.2240376999732,"intergenic"
"Blood Pressure","OR51L1",11,4.19280130137222,"intergenic"
"Blood Pressure","UBQLN3",11,4.60316565209451,"missense"
"Blood Pressure","UBQLN3",11,5.59946696660119,"missense"
"Blood Pressure","HNRNPA1P53",11,5.63983335650956,"intergenic"
"Blood Pressure","HNRNPA1P53",11,5.4615013585782,"intergenic"
"Blood Pressure","TRIM22",11,4.02728815945293,"intron"
"Blood Pressure","CYB5R2",11,5.22184874961636,"intergenic"
"Blood Pressure","LMO1",11,4.76245626185713,"intergenic"
"Blood Pressure","SCUBE2",11,5.87324001921916,"missense"
"Blood Pressure","SCUBE2",11,5.09982694327043,"missense"
"Blood Pressure","SBF2",11,4.37451428999971,"intron"
"Blood Pressure","CAND1.11",11,6.39794000867204,"intron"
"Blood Pressure","CAND1.11",11,7.22184874961636,"intron"
"Blood Pressure","CAND1.11",11,11.5228787452803,"intron"
"Blood Pressure","HMGN1P22",11,4.06373765809652,"intergenic"
"Blood Pressure","PARVA",11,4.21394963484097,"intergenic"
"Blood Pressure","RASSF10",11,4.0565054840939,"intergenic"
"Blood Pressure","CYP2R1",11,4.32408537171637,"missense"
"Blood Pressure","SOX6",11,6,"intron"
"Blood Pressure","SOX6",11,9.30102999566398,"intron"
"Blood Pressure","SOX6",11,8.30102999566398,"intron"
"Blood Pressure","PLEKHA7",11,6.69897000433602,"intron"
"Blood Pressure","PLEKHA7",11,5.09691001300806,"intron"
"Blood Pressure","PLEKHA7",11,8.69897000433602,"intron"
"Blood Pressure","PLEKHA7",11,5.15490195998574,"intron"
"Blood Pressure","PLEKHA7",11,9.83721670926728,"intron"
"Blood Pressure","PLEKHA7",11,7.70332110116436,"intron"
"Blood Pressure","PLEKHA7",11,9.373123194565,"intron"
"Blood Pressure","PLEKHA7",11,8.1845699103361,"intron"
"Blood Pressure","PLEKHA7",11,6,"intron"
"Blood Pressure","KCNJ11",11,6.84640569133998,"missense"
"Blood Pressure","KCNJ11",11,9.9205939200014,"missense"
"Blood Pressure","KCNJ11",11,6.41529287778795,"missense"
"Blood Pressure","KCNJ11",11,10.6990890824916,"missense"
"Blood Pressure","KCNJ11",11,9.83705275276729,"missense"
"Blood Pressure","KCNJ11",11,10.7429540360605,"missense"
"Blood Pressure","KCNJ11",11,6.35118665635477,"missense"
"Blood Pressure","KCNJ11",11,6.68089716927031,"missense"
"Blood Pressure","ABCC8",11,6.6974278515784,"missense"
"Blood Pressure","ABCC8",11,6.26402117902285,"missense"
"Blood Pressure","ABCC8",11,9.45489755745792,"missense"
"Blood Pressure","ABCC8",11,10.4105789294195,"missense"
"Blood Pressure","RPS2P38",11,4.0510146385319,"intergenic"
"Blood Pressure","RPS2P38",11,4.45361021841679,"intergenic"
"Blood Pressure","RPS2P38",11,7,"intergenic"
"Blood Pressure","LUZP2",11,4.31834771652376,"intron"
"Blood Pressure","LUZP2",11,4.23034390646987,"intron"
"Blood Pressure","LUZP2",11,4.16716704838608,"intron"
"Blood Pressure","LUZP2",11,5.6951799173534,"UTR-3"
"Blood Pressure","LUZP2",11,6.97858593230207,"UTR-3"
"Blood Pressure","LUZP2",11,5.57649658597041,"UTR-3"
"Blood Pressure","LUZP2",11,10.7528951093167,"UTR-3"
"Blood Pressure","LUZP2",11,5.19226039205982,"UTR-3"
"Blood Pressure","LUZP2",11,8.5407053383426,"UTR-3"
"Blood Pressure","LUZP2",11,14.5361087601971,"UTR-3"
"Blood Pressure","LUZP2",11,5.36886253398992,"UTR-3"
"Blood Pressure","LUZP2",11,7.47471121834686,"UTR-3"
"Blood Pressure","RPL36AP40",11,4.05245218051136,"intergenic"
"Blood Pressure","CBX3P1",11,4.01327117576116,"intergenic"
"Blood Pressure","CBX3P1",11,4.31102012569946,"intergenic"
"Blood Pressure","CBX3P1",11,4.7969592127744,"intergenic"
"Blood Pressure","CBX3P1",11,4.29243657248437,"intergenic"
"Blood Pressure","CBX3P1",11,4.01147841393845,"intergenic"
"Blood Pressure","MIR8068",11,4.29432635023307,"nearGene-5"
"Blood Pressure","HIPK3",11,4.39515915450023,"intergenic"
"Blood Pressure","NAT10",11,4.78002358070261,"missense"
"Blood Pressure","NAT10",11,4.10308815917397,"intron"
"Blood Pressure","APIP",11,5.57459151985822,"intron"
"Blood Pressure","APIP",11,5.58122378050443,"intron"
"Blood Pressure","PRR5L",11,4.22344408929674,"intron"
"Blood Pressure","RPL7AP56",11,7.72246260579851,"intergenic"
"Blood Pressure","RPL7AP56",11,7.19322368995801,"intergenic"
"Blood Pressure","RPL18P8",11,6.52287874528034,"intergenic"
"Blood Pressure","LRRC4C",11,4.2807577359324,"intron"
"Blood Pressure","ACCS",11,4.53476590501199,"intron"
"Blood Pressure","ACCS",11,4.536704390038,"intron"
"Blood Pressure","EXT2",11,5.3128278954052,"intron"
"Blood Pressure","EXT2",11,5.3128278954052,"intron"
"Blood Pressure","EXT2",11,5.3128278954052,"intron"
"Blood Pressure","EXT2",11,5.24833605373901,"intron"
"Blood Pressure","EXT2",11,5.35902194264167,"intergenic"
"Blood Pressure","ALX4",11,6.0999060984566,"ncRNA"
"Blood Pressure","ALX4",11,4.71444269099223,"ncRNA"
"Blood Pressure","ALX4",11,5.69897000433602,"intergenic"
"Blood Pressure","MIR7154",11,6.39794000867204,"intergenic"
"Blood Pressure","CKAP5",11,4.63136804855437,"missense"
"Blood Pressure","ACP2",11,4.34457497804097,"intron"
"Blood Pressure","NR1H3",11,4.34457497804097,"nearGene-5"
"Blood Pressure","OR5B12",11,4.32408537171637,"missense"
"Blood Pressure","FADS1",11,29,"intron"
"Blood Pressure","FADS1",11,24.1549019599857,"intron"
"Blood Pressure","C11orf84",11,6.22184874961636,"intron"
"Blood Pressure","EHBP1L1",11,6.22184874961636,"intron"
"Blood Pressure","PCNXL3",11,7.69742393516273,"intron"
"Blood Pressure","PCNXL3",11,9.23742824534404,"intron"
"Blood Pressure","PCNXL3",11,9.00051210047941,"intron"
"Blood Pressure","SYT12",11,9.56028013550081,"intron"
"Blood Pressure","ALDH3B1",11,7.49642694074167,"missense"
"Blood Pressure","C11orf24",11,4.0122459601616,"intergenic"
"Blood Pressure","SHANK2",11,4.06113017848701,"intron"
"Blood Pressure","SHANK2",11,5.05828985105835,"intron"
"Blood Pressure","SHANK2",11,4.96016878306592,"nearGene-5"
"Blood Pressure","PAAF1",11,4.40755316433132,"intron"
"Blood Pressure","GDPD5",11,4.0091839854697,"intron"
"Blood Pressure","GDPD5",11,4.20696051129411,"intron"
"Blood Pressure","GDPD5",11,4.09406806920008,"intron"
"Blood Pressure","GDPD5",11,4.0452133228517,"intron"
"Blood Pressure","GDPD5",11,4.03636220482482,"intron"
"Blood Pressure","GDPD5",11,4.0994469293226,"intron"
"Blood Pressure","GDPD5",11,4.20438086699457,"intron"
"Blood Pressure","MIR5579",11,5.22184874961636,"intergenic"
"Blood Pressure","MIR5579",11,5.15796823956473,"intergenic"
"Blood Pressure","RPS28P7",11,6.38972500768488,"intergenic"
"Blood Pressure","RPS28P7",11,6.93800917575167,"intergenic"
"Blood Pressure","RPS28P7",11,5.53334358391035,"intergenic"
"Blood Pressure","RPS28P7",11,7.04228192292326,"intergenic"
"Blood Pressure","ME3",11,4.01315625045713,"intron"
"Blood Pressure","ME3",11,4.18168548767271,"intron"
"Blood Pressure","HMGB3P25",11,6.35991626862688,"intergenic"
"Blood Pressure","HMGB3P25",11,4.01511279893567,"intergenic"
"Blood Pressure","HMGB3P25",11,6.3292904047762,"intergenic"
"Blood Pressure","HMGB3P25",11,6.19239733008351,"intergenic"
"Blood Pressure","MIR3166",11,4.48167139864275,"intergenic"
"Blood Pressure","MIR3166",11,4.54294354736422,"intergenic"
"Blood Pressure","GAPDHP70",11,4.48479590966183,"intergenic"
"Blood Pressure","DISC1FP1",11,5.3888490149932,"intron"
"Blood Pressure","MIR1261",11,4.71483448963563,"intergenic"
"Blood Pressure","OSBPL9P3",11,5.6345120151091,"intergenic"
"Blood Pressure","OSBPL9P3",11,4.8897470826466,"intergenic"
"Blood Pressure","OSBPL9P3",11,5.08155025759884,"intergenic"
"Blood Pressure","OSBPL9P3",11,4.8523236757589,"intergenic"
"Blood Pressure","OSBPL9P3",11,4.51399481363776,"intergenic"
"Blood Pressure","OSBPL9P3",11,5.38944629468291,"intergenic"
"Blood Pressure","OSBPL9P3",11,4.08139308485502,"intergenic"
"Blood Pressure","OSBPL9P3",11,4.09398837472859,"intergenic"
"Blood Pressure","OSBPL9P3",11,4.10507502264046,"intergenic"
"Blood Pressure","OSBPL9P3",11,7.54552146100182,"intergenic"
"Blood Pressure","RPL7AP57",11,5.39045535097629,"intergenic"
"Blood Pressure","SESN3",11,5.28974279426354,"intergenic"
"Blood Pressure","SESN3",11,5.09310281382472,"intergenic"
"Blood Pressure","SESN3",11,4.75939032908517,"intergenic"
"Blood Pressure","MTMR2",11,6.42547270391501,"missense"
"Blood Pressure","ARHGAP42",11,14.698970004336,"intron"
"Blood Pressure","ARHGAP42",11,17,"intron"
"Blood Pressure","ARHGAP42",11,5.69897000433602,"intron"
"Blood Pressure","ARHGAP42",11,6.09691001300806,"intron"
"Blood Pressure","TMEM133",11,4.1414592294406,"intergenic"
"Blood Pressure","MIR3920",11,4.08246357629243,"intergenic"
"Blood Pressure","MMP8",11,4.36671427943776,"cds-synon"
"Blood Pressure","DDI1",11,4.44459082013805,"intergenic"
"Blood Pressure","CYCSP29",11,4.38987215245834,"intergenic"
